Sequence_ID,Frame,Pose,L_Shoulder_Angle,R_Shoulder_Angle,L_Elbow_Angle,R_Elbow_Angle,L_Hip_Angle,R_Hip_Angle,L_Knee_Angle,R_Knee_Angle
1355,2,Front/Back,180.0,180.0,147.04,167.91,,,,
1355,3,Front/Back,180.0,180.0,150.4,161.46,,,,
1355,4,Front/Back,153.18,180.0,123.84,162.29,,,,
1355,5,Front/Back,147.08,174.46,147.08,174.46,,,,
1355,6,Front/Back,145.43,155.0,145.43,155.0,,,,
1355,7,Front/Back,140.94,171.63,124.0,171.63,,,,
1355,8,Front/Back,134.56,167.31,115.1,167.31,,,,
1355,9,Front/Back,131.51,164.16,113.79,164.16,,,,
1355,10,Front/Back,131.76,172.34,116.16,172.34,,,,
1355,11,Front/Back,138.37,180.0,138.37,157.13,,,,
1355,12,Front/Back,146.46,180.0,146.46,180.0,,,,
1355,13,Front/Back,170.82,148.03,170.82,148.03,,,,
1355,14,Front/Back,165.2,149.29,165.2,149.29,,,,
1355,15,Front/Back,161.19,144.26,161.19,144.26,,,,
1355,16,Front/Back,162.25,148.41,162.25,148.41,,,,
1355,17,Front/Back,165.2,163.88,165.2,163.87,,,,
1355,18,Front/Back,179.96,179.95,179.97,179.97,,,,
1355,19,Front/Back,159.55,99.78,143.9,130.56,,,,
1355,20,Front/Back,150.82,89.46,147.95,142.49,,,,
1355,21,Front/Back,136.4,88.37,115.11,144.37,,,,
1355,22,Front/Back,165.2,161.82,123.49,145.22,,,,
1355,23,Front/Back,153.5,180.0,119.1,163.4,,,,
1355,24,Front/Back,176.19,180.0,142.92,180.0,,,,
1355,25,Front/Back,180.0,180.0,138.68,173.06,,,,
1355,26,Front/Back,180.0,180.0,141.44,173.06,,,,
1355,27,Front/Back,180.0,180.0,135.58,180.0,,,,
1355,28,Front/Back,180.0,180.0,138.24,180.0,,,,
1355,29,Front/Back,180.0,180.0,138.68,180.0,,,,
1356,1,Side,,52.49,129.61,177.24,,70.4,,20.88
1356,2,Side,,50.44,125.61,168.23,,72.37,,21.31
1356,3,Side,,47.07,120.56,164.1,,71.98,,20.91
1356,4,Side,,45.46,114.33,153.9,,73.18,,21.33
1356,5,Side,,44.69,114.94,148.81,,75.64,,21.83
1356,6,Side,,43.04,111.57,138.68,,77.32,,21.07
1356,7,Side,,43.79,109.43,134.64,,81.54,,22.81
1356,8,Side,,41.82,83.93,123.69,,90.54,,24.85
1356,9,Side,,38.38,79.04,117.92,,89.95,,26.14
1356,10,Side,,34.26,72.6,109.56,,90.4,,28.96
1356,11,Side,,33.45,69.62,107.25,,92.18,,31.88
1356,12,Side,,31.76,65.89,102.85,,100.94,,37.89
1356,13,Side,,31.13,56.91,93.88,,111.67,,42.09
1356,14,Side,,35.84,52.89,90.18,,122.38,,46.02
1356,15,Side,,33.52,46.06,83.35,,129.71,,52.0
1356,16,Side,,24.23,76.37,76.37,,128.03,,56.37
1356,17,Side,,13.15,71.79,71.79,,121.47,,65.35
1356,18,Side,,12.54,65.38,65.38,,102.13,,102.35
1356,19,Side,,24.65,57.96,57.96,,98.05,,120.72
1356,20,Side,,32.13,53.55,53.55,,94.24,,128.42
1356,21,Side,,41.91,46.14,46.14,,93.62,,151.06
1356,22,Side,,39.32,41.03,41.03,,97.91,,148.43
1356,23,Side,,32.76,37.59,37.59,,107.84,,145.48
1356,24,Side,,45.32,34.09,34.09,,99.39,,157.81
1356,25,Side,,49.47,32.57,32.57,,96.69,,163.6
1356,26,Side,,46.58,28.51,28.51,,104.65,,163.53
1356,27,Side,,43.8,32.91,32.91,,103.63,,162.29
1356,28,Side,,39.59,35.32,35.32,,107.52,,164.39
1356,29,Side,,35.84,38.7,38.7,,110.29,,165.17
1356,30,Side,,29.87,42.23,42.23,,114.51,,165.02
1356,31,Side,,26.77,45.43,45.43,,116.37,,166.98
1356,32,Side,,16.53,54.23,54.23,,124.81,,174.81
1356,33,Side,,7.34,62.69,62.69,,130.07,,179.05
1356,34,Side,,5.81,71.46,71.46,,142.95,,175.1
1356,35,Side,,18.79,79.67,79.67,,157.68,,167.5
1356,36,Side,,27.47,88.05,88.05,,158.2,,176.78
1356,37,Side,,28.58,98.13,98.13,,147.32,,162.18
1356,38,Side,,30.04,106.0,106.0,,120.83,,99.4
1356,39,Side,,32.09,111.35,111.35,,112.83,,77.78
1356,40,Side,,32.68,116.34,116.34,,105.26,,64.65
1356,41,Side,,34.23,101.91,118.9,,101.52,,54.71
1356,42,Side,,34.62,101.25,128.16,,91.33,,48.45
1356,43,Side,,34.86,106.05,134.24,,85.27,,40.36
1356,44,Side,,35.5,112.61,142.01,,79.58,,36.01
1356,45,Side,,36.37,113.04,146.37,,74.74,,31.15
1356,46,Side,,34.13,119.52,151.56,,69.91,,28.74
1356,47,Side,,37.0,121.95,156.06,,68.9,,27.61
1356,48,Side,,42.9,122.56,168.91,,69.9,,27.43
1356,49,Side,,40.53,128.78,171.88,,66.25,,25.58
1356,50,Side,,40.8,171.14,175.85,,63.41,,24.26
1357,1,Side,125.11,30.33,141.46,174.15,23.28,175.39,124.69,136.69
1357,2,Side,123.46,28.38,136.54,167.4,24.05,176.63,119.88,135.0
1357,3,Side,123.27,34.17,135.35,160.35,24.65,155.56,120.14,123.69
1357,4,Side,117.94,27.0,133.17,153.78,24.56,167.66,119.85,128.62
1357,5,Side,111.14,27.25,126.71,143.81,27.04,167.62,123.94,135.63
1357,6,Side,105.81,24.8,119.9,126.57,32.91,168.85,126.25,141.65
1357,7,Side,98.99,24.01,104.1,117.64,37.25,167.47,116.39,132.88
1357,8,Side,134.42,24.99,49.61,111.87,38.36,167.91,118.62,138.73
1357,9,Side,122.34,17.76,39.33,99.79,45.37,163.53,116.85,163.37
1357,10,Side,110.49,5.36,29.92,89.55,54.43,107.2,65.11,144.57
1357,11,Side,26.91,3.56,26.23,77.7,144.27,98.18,78.48,138.93
1357,12,Side,24.43,9.36,23.52,71.95,148.51,104.73,86.05,144.66
1357,13,Side,19.66,14.68,20.47,68.77,156.27,98.56,91.07,140.35
1357,14,Side,96.32,19.67,10.76,61.98,163.19,97.94,97.58,138.86
1357,15,Side,90.23,24.39,6.44,56.57,163.3,100.37,100.89,141.16
1357,16,Side,88.07,24.41,4.96,48.59,164.31,107.55,102.76,140.66
1357,17,Side,85.6,21.39,3.15,50.59,166.25,112.91,105.57,143.75
1357,18,Side,83.94,27.83,1.21,51.8,165.6,104.59,104.24,143.51
1357,19,Side,78.49,24.56,0.88,55.19,160.9,104.38,102.37,143.66
1357,20,Side,83.33,6.84,3.02,56.19,161.57,130.22,100.49,154.06
1357,21,Side,83.02,1.71,2.48,61.72,162.62,136.68,97.19,162.29
1357,22,Side,93.32,5.54,9.69,65.6,164.09,144.74,98.61,166.55
1357,23,Side,15.71,12.89,19.49,64.77,166.81,164.82,99.01,179.17
1357,24,Side,17.72,20.74,21.73,67.79,163.34,169.13,93.38,158.87
1357,25,Side,19.63,23.96,23.79,70.77,161.18,161.23,91.2,150.81
1357,26,Side,20.53,33.36,25.7,72.59,159.38,148.08,88.56,145.0
1357,27,Side,115.72,38.11,27.6,82.58,58.84,144.1,84.37,139.15
1357,28,Side,124.39,30.17,34.31,90.31,50.52,157.65,78.58,140.93
1357,29,Side,133.49,29.85,41.76,97.5,42.53,157.28,74.5,136.22
1357,30,Side,148.36,30.79,49.48,105.03,29.52,157.63,66.8,132.08
1357,31,Side,157.98,34.15,58.24,115.7,24.44,154.7,67.09,130.47
1357,32,Side,163.56,34.85,65.3,124.92,21.94,152.05,59.93,121.29
1357,33,Side,85.21,49.89,109.03,137.62,20.51,141.21,57.99,124.11
1357,34,Side,97.78,30.61,120.47,147.33,21.24,167.29,123.32,128.9
1357,35,Side,103.34,30.96,126.35,156.81,19.16,162.35,120.91,119.69
1357,36,Side,109.2,31.99,133.23,165.57,18.31,164.92,118.21,118.11
1357,37,Side,114.54,35.3,134.23,172.11,19.75,161.04,115.3,114.23
1357,38,Side,117.97,38.21,139.59,177.86,19.19,157.81,114.08,111.0
