Sequence_ID,Pose,L_Shoulder_Angle_max,L_Shoulder_Angle_min,L_Shoulder_Angle_avg,L_Shoulder_Angle_var,R_Shoulder_Angle_max,R_Shoulder_Angle_min,R_Shoulder_Angle_avg,R_Shoulder_Angle_var,L_Elbow_Angle_max,L_Elbow_Angle_min,L_Elbow_Angle_avg,L_Elbow_Angle_var,R_Elbow_Angle_max,R_Elbow_Angle_min,R_Elbow_Angle_avg,R_Elbow_Angle_var,L_Hip_Angle_max,L_Hip_Angle_min,L_Hip_Angle_avg,L_Hip_Angle_var,R_Hip_Angle_max,R_Hip_Angle_min,R_Hip_Angle_avg,R_Hip_Angle_var,L_Knee_Angle_max,L_Knee_Angle_min,L_Knee_Angle_avg,L_Knee_Angle_var,R_Knee_Angle_max,R_Knee_Angle_min,R_Knee_Angle_avg,R_Knee_Angle_var,Head_x_std,Head_y_std,L_Sho_x_std,L_Sho_y_std,R_Sho_x_std,R_Sho_y_std,L_Elb_x_std,L_Elb_y_std,R_Elb_x_std,R_Elb_y_std,L_Wri_x_std,L_Wri_y_std,R_Wri_x_std,R_Wri_y_std,L_Hip_x_std,L_Hip_y_std,R_Hip_x_std,R_Hip_y_std,L_Kne_x_std,L_Kne_y_std,R_Kne_x_std,R_Kne_y_std,L_Ank_x_std,L_Ank_y_std,R_Ank_x_std,R_Ank_y_std
1159,Front,0.9999999999373079,0.964131640517433,0.9999999999364227,0.005617311760376801,0.9999999999401448,0.8261483699177271,0.983296372955,0.011978425844625055,0.9999999999274889,0.7751708290031343,0.8751428585019192,0.035498418789589065,0.9997902977072702,0.7157720230540345,0.7850829878756757,0.014988889291480125,0.9996248356781794,0.5915094339115344,0.3696531004662589,0.04254771827346227,0.999999999707944,0.5161779978815869,0.5514602440579677,0.1487469385119095,0.9997937079938325,0.5693223908367112,0.5730718028057117,0.0741656475931069,0.9998369741604306,0.4854975457114292,0.5978357951655353,0.2762767371925587,0.026184874652251725,0.07745863972826911,0.03613964785614227,0.12201559288849247,0.027648712214730628,0.10422734086233656,0.02741779670895267,0.021365533573503962,0.0941261415151311,0.013429020446797965,0.021663242768232047,0.04851858601462343,0.0364219078559133,0.05912578071626186,0.09357905561426491,0.0928731993765218,0.08038277899582531,0.0917416106885704,0.02932145511874534,0.08489074048578525,0.05301669628598382,0.08590629033670627,0.019764547805283736,0.03648193137742515,0.04111118450317433,0.17443354931395036
1160,Front,0.9998746159488511,0.30592875629816785,0.4758404990540548,0.1556615781564475,0.9998204344885484,0.3679303915267569,0.5627260700452656,0.1856691894234314,0.9997824667536956,0.5191389006156413,0.6053121625643055,0.05739121612181301,0.9999999999300992,0.48762362084904676,0.6643145403687285,0.10867397577023037,0.9999999998124179,0.541080617449307,0.4422850199093945,0.19027016759675933,0.9997079436332631,0.4835823279952398,0.530855494718072,0.1434288825950595,0.9999999998968541,0.8379693513807852,0.9786915912571167,0.01616376166602646,0.9999999999184872,0.6987394020136803,0.9452357544351626,0.08577721538486763,0.054522585975269086,0.17568238709734385,0.051664660217616565,0.16739546231470484,0.04590259435894099,0.17443456449748926,0.09068322630497919,0.01055415426718192,0.08746876757126437,0.018285278345517533,0.019447441035751772,0.0,0.02523892489843469,0.007446461116178578,0.04183920657921039,0.21405439476780774,0.08733391738383647,0.22293177343308185,0.0624431492577582,0.16630090738569242,0.09415077566137788,0.18365282563173357,0.1019012237309384,0.12985495898149652,0.03509700077240098,0.17568238709734393
1161,Side,0.793367186960481,0.3042647602425574,0.5629501085681199,0.152441580268117,0.7830250792612063,0.31199502795005396,0.5860156640992503,0.1582520610744145,0.9082735116446758,0.29334220231642116,0.6084512227514186,0.22279164230034593,0.9191947434000283,0.31132452979412767,0.6149063896967619,0.28601313928694877,0.9994372536110603,0.9310463120985382,0.9438245330306768,0.007620756510118752,0.9912383174675118,0.8826396100597077,0.9290278706876631,0.011023423061159363,0.9183084063003294,0.8018737743625628,0.8311286228275353,0.017955895768807174,0.8295565698704307,0.7551874162898712,0.7745014426055469,0.015027408269826695,0.04663514450334553,0.13390614197766593,0.07209773724328807,0.15496304792141596,0.18209808040085393,0.1556676754031158,0.120394879853896,0.013510333500767632,0.235275154517365,0.008891792606123716,0.015008225905087397,0.04435043014965487,0.024945252587663152,0.026794336519324252,0.13831279656778178,0.18442456753070227,0.12293565761609063,0.17922531290786461,0.08296585089718833,0.0955742486800889,0.13964039505825643,0.10202361878427842,0.22134360210622128,0.03910350345522734,0.21155048320477013,0.09922612663146292
1162,Front,0.9999999999373079,0.6754591396107815,0.8391350788071291,0.07848928644857388,0.9999999999401448,0.7419063223491774,0.9376751552980581,0.0316670304772366,0.9997824667536956,0.6938985305258573,0.7921091799132226,0.03488252345905308,0.9999300991891563,0.6937060538104551,0.8375742307725454,0.03779272187641884,0.9999999998124179,0.34262435674591557,0.3410747635875022,0.6766306995502308,0.999999999707944,0.4967644003757478,0.6133873245009915,0.3586622020971278,0.9998968539453434,0.40939792284048243,0.5185465599208738,0.3058989597132183,0.9997554612814025,0.5754685407978877,0.6214036360889859,0.0972521327223155,0.014782032781342531,0.13178058767443337,0.07078372812630608,0.15043277427799248,0.04855500635417907,0.1598715122674094,0.09308422835289822,0.011808101204641732,0.13221953784901674,0.013823384927075601,0.0,0.0,0.0,0.0,0.13149722863245572,0.15513429066773518,0.07792244971682552,0.14991183797681393,0.03542449130763878,0.18015841583139683,0.029335346607769316,0.18628634759116636,0.09346225459182543,0.19909946423400804,0.03789804047780885,0.13535950481198278
1163,Front,0.9999999999373079,0.6256625169095487,0.7528328110302994,0.09234203063544126,0.9998802896390805,0.384767500967017,0.5638680036067283,0.140213012589037,0.9997824667536956,0.5603192839958686,0.7269022048278531,0.061152594644122496,0.9999999999300992,0.6718687474605917,0.7470300071807143,0.045167914007484884,0.9999999998124179,0.6583190393946555,0.6014806464378022,0.11033107495030844,0.9994158875585815,0.5783334664393757,0.572632372770981,0.08260798855141407,0.9999999998968541,0.7324424431162436,0.9204665465358566,0.10795245442548873,0.9999999999184872,0.7399598393161557,0.8863416471211809,0.20265791710932934,0.02035484236330707,0.17429007314953482,0.10509341067180103,0.19221631801468722,0.08244485202442724,0.19710443872660305,0.1195266352249112,0.01132434872990412,0.1386616324486741,0.015281552579902356,0.03398855504999492,0.002412792736385343,0.0,0.0,0.07277486293059626,0.21032259122488126,0.06194802751071815,0.23048826216568732,0.042086383173062215,0.16405424662905213,0.049203243432315955,0.18413806933549925,0.14466510160918425,0.1287076639543808,0.010053910716078687,0.17429002816740286
1164,Side,0.8937997617143878,0.3432145938405513,0.611473699078571,0.22129805227748492,0.911474232303138,0.05311034521424316,0.46583095243484296,0.6351462423855808,0.927053875648825,0.1201548043707955,0.538888877992421,0.45525631759372004,0.9737872220764863,0.1741267935646186,0.4945955029829275,0.49546538175507165,0.9999999998124179,0.7240994853581391,0.8071111558386573,0.09523971786886032,0.9994158875585815,0.7788607493186178,0.8804486975045129,0.03881875875201692,0.9937080968546974,0.6228484275820432,0.7600938093108517,0.0995640732830023,0.9829638082015844,0.71485943771113,0.7792952663376687,0.07731437764247134,0.19090695457073037,0.218666919597413,0.09865850839835237,0.23492172293711347,0.11449302862221997,0.24426336167789858,0.1308659302195642,0.026985671186938277,0.19334398070464595,0.04256756125243344,0.013696913412325842,0.009417710180652501,0.059892944886224576,0.00912485134285153,0.3555906641620556,0.2528184556767694,0.309078001330133,0.292465740313411,0.551456840057656,0.3191749120568775,0.5974986305586318,0.3578526936826789,0.8863234134128207,0.2530333321224355,0.8459381762319107,0.30916031192022697
1165,Side,0.9946084884336649,0.17854061381865274,0.5950924341739604,0.6243631633423864,0.9183575746143319,0.01141307418433736,0.461950262729455,0.5796917968415018,0.9301718511398613,0.0,0.3489649024131763,0.4678187512158436,0.9804277924660681,0.24432630193538407,0.5066184265135153,0.4075283712360389,0.9999999998124179,0.9099485419459736,0.9293137652811889,0.01127792292832547,0.9985397193345382,0.865462970291167,0.9071697128732426,0.018062688598884175,0.9985559565757035,0.590166315593713,0.8037099514511487,0.0938194963049169,0.9910335832253805,0.7918340026332086,0.8212912885055471,0.046878742010448816,0.20947508291130054,0.232243600753151,0.1766929926554788,0.24062446923116934,0.08075203662711715,0.2670901324871866,0.1643293952922814,0.03562339749754476,0.28093693038252854,0.04269161352065607,0.9999999996153255,0.6893918425037435,0.032314836601434194,0.016662529490978083,0.25029857520656584,0.2193869067386891,0.25339072309179833,0.2680276745446312,0.35036450128119473,0.2675994669779833,0.38231199297010243,0.27366027750499916,0.49806049904588506,0.23500755165820647,0.40556535696610885,0.2811461224825
1166,Side,0.8750548554400943,0.01232589670822594,0.42498203781005245,0.42843294353088357,0.0,0.07260297191521538,0.0,0.0,0.9535204117936683,0.1725222228836837,0.5523412129354166,0.399309033327463,0.0,0.21117018234658602,0.05532413083922913,0.0,0.824235602921734,0.47452830184609546,0.4117884015370087,0.11439963340932859,0.0,0.7285292002294056,0.5819789772244314,0.0,0.8445590509701333,0.5108577238353651,0.5976791487506145,0.11617598201052964,0.5513531137470367,0.6930499776498744,0.5699136593729165,0.0,0.665017382498399,0.35548353917213565,0.2567726826008521,0.4001529074319732,0.7065951966362669,0.4400315644837401,0.4522672174921631,0.07030782214328678,0.7645052214118724,0.39283404172516023,0.05848408734944608,0.055620219189571336,0.9999999992782717,0.9999999997416813,0.42150127797095255,0.3864111462113845,0.8093936853418303,0.35236351697330215,0.36675863161521577,0.4647255394867357,0.43059987730580324,0.31714089752467295,0.6036004608873443,0.36783024071312204,0.4827689625465534,0.35548486127065826
1167,Front,0.9999999999373079,0.43023542460062647,0.6862712477950988,0.1909935613967267,0.9998204344885484,0.23995705970733053,0.545824702456491,0.2743046093865476,0.9997824667536956,0.5699945576241159,0.7026577112888842,0.08598310631792215,0.9998601984482132,0.5841193619971349,0.7671817563045814,0.10101023908985313,0.9999999998124179,0.0,0.0480310566281436,0.999999999992993,0.9994158875585815,0.037628824795268134,0.0,0.7671967417506337,0.9999999998968541,0.4047498002465866,0.5445224494410874,0.3738745482751863,0.9999999999184872,0.6308567603396443,0.6698998108676641,0.19092420610463856,0.07438489805465161,0.17705815829912522,0.03621266950880485,0.20222845407162066,0.05467366431156838,0.1801878881114124,0.08226978697437566,0.0020029506014533926,0.03387614597817215,0.00388576688035251,0.0,0.0,0.0,0.0,0.059305018725790054,0.1916001947540098,0.16316326918334004,0.2325171373135841,0.06841791380749625,0.26275339732215436,0.1206922821968801,0.2708181276659154,0.16706837342403652,0.23602420101816865,0.161646522493008,0.25671483771532744
1168,Side,0.8116105572809471,0.9233945518967462,0.8230698610697319,0.0,0.8201352725911213,0.1735691281895266,0.47492880961414363,0.3312273850324489,0.7586106880749321,0.00012094092035309052,0.3706680565300582,0.5487774082901911,0.950440374601535,0.3426513462331989,0.5895095187566108,0.28995743019588266,0.7745263551351478,0.7527444253213772,0.6899030063812303,0.027362658713030945,0.699766354935816,0.767276503893323,0.7800118766230918,0.02302570085017115,0.9966993294485097,0.850098046274232,0.912117121383665,0.01658083272991602,0.9002282359879175,0.8062248995534234,0.7860968296279942,0.011152106515302743,0.14949153122908826,0.1537493668559052,0.1210118938116345,0.20750719156425987,0.13444009022227,0.2021498941442682,0.10932043951059528,0.20087208492244238,0.12294746035172938,0.02340981362102561,0.06721125180057116,0.24712367098362503,0.03556897163811181,0.012253131124338842,0.18106783114390015,0.14042519746101792,0.08438525143429033,0.14798357250064856,0.09156773069078741,0.11180104383996256,0.2900454376930205,0.16667526175538067,0.49966321530459185,0.13752527542289544,0.510150332462688,0.18201791674866488
1169,Side,0.9816312456283849,0.0,0.39416621250125544,0.5235793701563529,0.9824624408342333,0.9999999999434996,0.9999999999390764,0.0,0.9686752229012635,0.11634516537967313,0.5575095666604197,0.41569793960280677,0.9645603242720145,0.9999999999428343,0.9999999999315402,0.0,0.995122866067319,0.8765866208510648,0.8435689304941824,0.020787606421593066,0.9924065417662367,0.9999999999201087,0.9999999998769804,0.0,0.5705002578060342,0.5432493281615768,0.49322240221190417,0.015096424108079093,0.9933159438381712,0.6972891565876121,0.8009061731813822,0.12516401847248756,0.34664556376373395,0.21324705697391474,0.3381104565529398,0.26631234313382657,0.3604683264835807,0.27570990213643626,0.08266900064133939,0.02924738207044582,0.3962194161673784,0.25883955478025444,0.037694978324316036,0.05734670537629376,0.5377842228756513,0.6589010314387418,0.29932049117113835,0.20985114139041067,0.42790450274124636,0.2094371229638837,0.21519391388641407,0.19970191572405843,0.22226421974097862,0.16644111377242043,0.5506518381034547,0.19113012533962603,0.4593308745505287,0.21662762206602476
1170,Front,0.9998746159488511,0.47799827434500197,0.6189364896653193,0.13142700673406268,0.9998802896390805,0.31871857165270817,0.5768331448720297,0.22730807399071337,0.9998549778116267,0.5547560016596265,0.6633063778293001,0.09360938033601153,0.9998601984482132,0.4950551648948118,0.6820158011531744,0.10938335483316848,0.9999999998124179,0.614922812983283,0.5401081567873333,0.1202524681484054,0.9994158875585815,0.6313014300046895,0.6058790623663666,0.06554647545874911,0.9999999998968541,0.6610501851506245,0.8320124576220161,0.20154537151239363,0.9999999999184872,0.7445336902752937,0.8561762119703648,0.1614604455471518,0.18331863821250222,0.45362438547698886,0.17360812901486933,0.5084161294972332,0.17633787686457958,0.5373220277258466,0.259595815648638,0.03746072694480669,0.4499328370198278,0.028360399992524335,0.032145703192919095,0.03148125913987402,0.01086200892798866,0.014827597458683516,0.1778298728145367,0.5500110351346325,0.249224246563433,0.5428846093401821,0.09431215668271903,0.2877993949983388,0.1028281867474393,0.3095875795875271,0.1383906653785227,0.429356099349872,0.1295436117887119,0.45362443405489855
1171,Side,0.10720331013057471,0.06569702945484426,0.042576767325512646,0.010871495748317436,0.7089842580529727,0.12345330243949076,0.45082919747230205,0.2812565825557463,0.0,6.0470460176545173e-05,0.0,0.024078771361425725,0.6439955263075635,0.1923626593384575,0.4155071398639443,0.21183267945712395,0.9992496715439413,0.8392795882642129,0.8601124592515594,0.03401988021712603,0.9906542053181502,0.8660222097254915,0.9162731428453804,0.012208104751481768,0.9979370808666389,0.7453700340805164,0.8641242066092321,0.080297861088642,0.997880665063753,0.8444890673335291,0.8992980118793704,0.06484988909928015,0.22679833200022437,0.2846481776536953,0.1971822602929875,0.34158161032659357,0.333345988349737,0.36905638451293404,0.1578379971415432,0.31647103399439125,0.3959286273653244,0.04504784945568983,0.6045295697923485,0.23232840537432006,0.11164597555979539,0.06980010826159677,0.5160619273905583,0.2324572298490342,0.33081447849451845,0.23998720163639756,0.2797795300086068,0.2390745603961814,0.3346200007221479,0.2575033275058381,0.17121049940906577,0.2528743233394185,0.16142613468708447,0.2846481776536948
1172,Side,0.8823271267705893,0.006779243189524268,0.2832110571247419,0.5264492956633363,0.8780750583062144,0.09333860669566992,0.4206214949344152,0.5215707926810157,0.9422086867564202,0.0006651750619419981,0.43930585628704705,0.5368516430614063,0.9096882426317847,0.14577259474385337,0.3690997649422549,0.48009499512248427,0.9977490150069875,0.667495711778088,0.8031696231732021,0.14182186658479118,0.9991238314839007,0.8461292641330885,0.9423243566168519,0.016826921644889584,0.6929345022493105,0.4953155639120259,0.48451836724462466,0.053873106309431075,0.7163351809002009,0.6290160642219425,0.5850384151794746,0.03725822177977913,0.27169429324323263,0.32102396693022794,0.9999999996131845,0.4245290092461907,0.20530987804016929,0.4630635328863367,0.260777347334187,0.05774941112029921,0.24588702825734313,0.032398479872230386,0.823781161770069,0.28091806643874423,0.029817728011918676,0.058541094282435736,0.07982471950803395,0.3679060034529817,0.12981811275628885,0.41121787203646953,0.1599097137413256,0.3548143712790216,0.1205837957272596,0.38344552721691794,0.18673145852977988,0.37663822288303306,0.17638753230283927,0.3629099652142891
