Sequence_ID,Pose,L_Shoulder_Angle_max,L_Shoulder_Angle_min,L_Shoulder_Angle_avg,L_Shoulder_Angle_var,R_Shoulder_Angle_max,R_Shoulder_Angle_min,R_Shoulder_Angle_avg,R_Shoulder_Angle_var,L_Elbow_Angle_max,L_Elbow_Angle_min,L_Elbow_Angle_avg,L_Elbow_Angle_var,R_Elbow_Angle_max,R_Elbow_Angle_min,R_Elbow_Angle_avg,R_Elbow_Angle_var,L_Hip_Angle_max,L_Hip_Angle_min,L_Hip_Angle_avg,L_Hip_Angle_var,R_Hip_Angle_max,R_Hip_Angle_min,R_Hip_Angle_avg,R_Hip_Angle_var,L_Knee_Angle_max,L_Knee_Angle_min,L_Knee_Angle_avg,L_Knee_Angle_var,R_Knee_Angle_max,R_Knee_Angle_min,R_Knee_Angle_avg,R_Knee_Angle_var,Head_x_std,L_Sho_x_std,R_Sho_x_std,L_Elb_x_std,R_Elb_x_std,L_Wri_x_std,R_Wri_x_std,L_Hip_x_std,R_Hip_x_std,L_Kne_x_std,R_Kne_x_std,L_Ank_x_std,R_Ank_x_std,Head_y_std,L_Sho_y_std,R_Sho_y_std,L_Elb_y_std,R_Elb_y_std,L_Wri_y_std,R_Wri_y_std,L_Hip_y_std,R_Hip_y_std,L_Kne_y_std,R_Kne_y_std,L_Ank_y_std,R_Ank_y_std
965,Side,,,,,0.052032899722800376,0.005591576943335222,0.02987878734194914,0.0021869618495196828,0.32491438349209895,0.2855171586101801,0.16304195374410005,0.11946827604436694,0.9716981130204663,0.23563031757903286,0.35514762043999015,0.3104996471235389,,,,,0.9944751362901009,0.7675122512586464,0.8892325357668859,0.07224685970873611,,,,,0.09963325177284169,0.4516974128968783,0.5570537080720377,0.17331085966188642,0.17406860921224326,0.08817951982624374,0.07826410806366825,0.06491576055457964,0.05185353154116363,0.14393975511343057,0.058100973852410004,,0.10559918784499606,0.16193173818168086,0.17602678800957908,0.11498136861480973,0.06625482933327247,0.9999999994669766,0.3900575965659019,0.3742101354830798,0.4024261885626213,0.3681348578670248,0.020070701439122405,0.08277869797774241,,0.683335296127434,0.8127289893169828,0.8159170994801014,0.40422641926770314,0.3755192245062849
966,Front,0.9999999999423963,0.7875044541639443,0.948141941814769,0.02675893549507861,0.9999999999416671,0.8057224435901656,0.9510863455726003,0.04246322912762652,0.9999999997859589,0.5829133668956735,0.6476661039299806,0.05254291694653989,0.9999999998074701,0.7329349872875927,0.7981243199896257,0.03871076743192046,0.9999999986431479,0.482229508133478,0.6122117224491649,0.2717891188202319,0.9999999981583794,0.5159988468555781,0.8312378476595084,0.30818366695507143,0.9993236384851794,0.08579088470929858,0.25341700083472574,0.5813033731105393,0.9987775055019691,0.16166357382800314,0.42501568599993417,0.6101732081277131,0.2283181975087573,0.1256267101771308,0.14511305777627034,0.0602017955978297,0.043505377014413815,0.034591273888477436,0.016813543476497793,0.285632825461158,0.2645686039937492,0.06746483275575911,0.12589732000647574,0.07706556657581375,0.05721113664126564,0.6166128622206749,0.2539518813199029,0.24126400643780582,0.21330775184567696,0.19279905383114715,0.08310410651558695,0.0788800898697564,0.7202887157228088,0.8208606666042124,0.5140698583158599,0.5357377331341873,0.43827164862713763,0.4088447319146193
967,Front,0.9999999999423963,0.8022924337330863,0.9134675634602352,0.03588634400153129,0.9999999999416671,0.5953839747430025,0.9733528676079766,0.06118666519252572,0.9999999997859589,0.4735421166022592,0.4519550317469451,0.08738669077415853,0.9999999998074701,0.5393258426616011,0.6533346121517627,0.05306430979325691,0.9999999986431479,0.3784918032290502,0.49957854336931157,0.46320656325004217,0.9999999981583794,0.24488325162224236,0.33053319759050387,0.6151360112155342,0.9993236384851794,0.07764075066191516,0.14755607563692527,0.6190787946502971,0.9987775055019691,0.13481061018067775,0.40484039860556453,0.44604706560626206,0.20076540339994658,0.056638932369647996,0.04635601060601849,0.03660847975963869,0.053313049615934235,0.02890100888305847,0.01768845284789098,0.10085243167640716,0.18152444056336636,0.03504946475989491,0.059104369335382614,0.01564321860174368,0.026409051704696183,0.5446941779102867,0.2281801844999609,0.23214400705912921,0.19394582793877102,0.17918435137866226,0.06446687213254453,0.06482160919693883,0.6806561724213173,0.756028361388788,0.4106404364475834,0.37949988074345287,0.3419084856868335,0.4101597481766299
968,Front,0.9999999999423963,0.8686304786275905,0.9548659798203454,0.01724820465060476,0.9999999999416671,0.7479031586016356,0.9196160527986597,0.05672698506686055,0.9999999997859589,0.7695584352790041,0.7485252889311224,0.03131351959483089,0.9999999998074701,0.5296486328161558,0.8613000295692725,0.07281899854293554,0.9972862944405871,0.5164590163257103,0.5651585425260446,0.1295711405075613,0.9963167569128586,0.3003747477226327,0.2306787965313345,0.2326681550613162,0.9999999996618194,0.5301876675034651,0.684519893202699,0.1306043019821949,0.9999999993887531,0.294836808176527,0.41648891522188364,0.3136503114512663,0.15642174141299459,0.09621160333826292,0.10577947182756357,0.04119747714841831,0.0580883535946765,0.07892656587452757,0.04606803607362308,0.10649433495828428,0.20235284697931077,0.1348319361836857,0.15678083541624047,0.1347809596172335,0.07591251723853627,0.1414004583194587,0.05492315383241738,0.05788730475243433,0.03280608184753454,0.07430604999789994,0.013370802238833747,0.047821708201286,0.2331228027060563,0.23256108351908272,0.13903320793813587,0.14918977013454912,0.09371758542030509,0.13382338788264939
969,Side,0.11111751151433655,0.07025775032246954,0.07070238492699896,0.0014219918712393563,0.1325322288903615,0.1001725060912395,0.10257566700412603,0.0025578522004650354,0.9875856162269719,0.9331053515158924,0.9522354366567991,0.003304387460902711,0.9999999998074701,0.9999999999350523,0.9642175513365094,0.0009860748038599929,0.9986431465418695,0.9437377047942638,0.9616649168648274,0.015455152179504704,0.9907918950445801,0.9362928796574959,0.9425935936096536,0.016235676764052718,0.9979709161319001,0.9664343162502484,0.9813521271010192,0.003262876806536843,0.9999999993887531,0.9999999998908417,0.9999999998395911,0.0012429038436768307,0.18544190304221236,0.11479630981194826,0.08590333216963633,0.04842511075768602,0.1023336339676305,0.028879021643349937,0.009213107637530618,0.06996160224757642,0.17026784908354747,0.03555090727071857,0.030448507651581205,0.01873190708221258,0.010709903753848442,0.1334846497325587,0.0830714356810955,0.05525654606880711,0.14855676044646354,0.08761958673246573,0.04292543007528415,0.06743966376209955,0.2370533847629266,0.1455651715469198,0.1552838206181108,0.08788454591644013,0.07815014518292383,0.03772489797759776
970,Side,,,,,0.06288280930625428,0.05698649693313981,0.05606865985100438,0.0005144341938966995,0.715967465600178,0.8598512118514609,0.799397837942849,0.002689232941332414,0.7445128993560812,0.9279080339723382,0.8286863070512439,0.0,,,,,0.8526703483376218,0.9132314786807103,0.9222982975146744,0.01068038418697597,,,,,0.9914425421812706,0.9564458027555457,0.9644763039770088,0.005703171769727171,0.15063194323951326,0.06759407534988598,0.0574498209366077,0.054252222675410355,0.04156893225795926,0.04231634890646428,0.017127827321448436,,0.18304003568464308,0.0701836645622534,0.08593762114484488,0.02697430948211215,0.017130774961955076,0.2288603873571255,0.1275551752939752,0.11273628808165889,0.11321530745297222,0.08922892459189095,0.06750505722445979,0.07457445581203455,,0.10249853335791094,0.3531813116259689,0.34969284306193815,0.15564744582080323,0.14697725108747003
971,Front,0.9999999999423963,0.642059626995958,0.8596660785180079,0.11628321394871668,0.9999999999416671,0.681220629309308,0.8524031870960895,0.13881030195471317,0.9999999997859589,0.8158747299726496,0.8543458212957893,0.04139620307444403,0.9999999998074701,0.8852373838484614,0.8776972873376725,0.02807907309090615,0.9999999986431479,0.490229508132429,0.8017778251181966,0.30177378165925994,0.9999999981583794,0.5580859036382121,0.6644882114221883,0.4487879296343629,0.9999999996618194,0.6944772117217718,0.8871198553498992,0.20141637055264636,0.9999999993887531,0.5665320379252775,0.7736315382755746,0.3778842563680621,0.03910534024882157,0.06774200223446727,0.03079517601266507,0.056041876552774685,0.028973801985206667,0.03641766250697823,0.013896899796839472,0.13804954113813261,0.30062473885086244,0.058617089939476466,0.05104127663614764,0.050883419398109336,0.0364246374073581,0.0,0.1629274800125119,0.15048436882624452,0.11159541024103713,0.14361360458024366,0.0637540829715772,0.07671457031942756,0.3759232495015735,0.3380961314524994,0.3364799789320388,0.3279007350778901,0.21250283300900433,0.17304394922809338
972,Side,0.03577188939886106,0.008611474046287476,0.02153481057627609,0.0009029563348821231,,,,,0.7510702053186923,0.5032997359909227,0.674550784385385,0.055110617438535334,0.7760877934585892,0.5419237513449422,0.7054199004374158,0.05256273794356739,0.8480325632998196,0.8620327867721924,0.9093176520840968,0.017513284784875485,,,,,0.5823469730867952,0.7248257371876863,0.7015871245580824,0.021069950020477502,,,,,0.47017517626703453,0.1334893560404645,0.12407764110280241,0.09886693695704211,0.08459822176023303,0.11713500528948,0.04885801907714148,0.28214402570443964,,0.026553528334447848,0.043096366087413775,0.11143953204368925,0.10630975972705743,0.20772835427359215,0.16330914057753385,0.14835015715475422,0.1300385088472307,0.10545269413866078,0.048641072327454446,0.05632585357380019,0.24365078264036355,,0.3468954869315129,0.34331569421228575,0.3773655489345254,0.3579982366278781
973,Side,0.1970046082835827,0.14176267964474626,0.16385069030194999,0.002390130097612315,0.22382313479415367,0.1131996906719886,0.16382509677134927,0.007631796979313557,0.9563356162336611,0.7467602591344635,0.7894332136788507,0.021657411186979544,0.9445514052859932,0.9416769499940458,0.8874815162889034,0.002161602104956673,0.9999999986431479,0.9588196720054006,0.9558152863218567,0.004418985915229718,0.8802946576790145,0.8676852117515588,0.9222922392173324,0.013115993287414338,0.9871491373056649,0.9447721178611505,0.9448938920381443,0.007970945402821648,0.9999999993887531,0.9081977949014085,0.9626786666974186,0.008795941618099204,0.19016248402024719,0.1262787232783849,0.07515285293463272,0.03369627210747625,0.06147557224496887,0.059981438926755594,0.022485697251111377,0.31399675215668715,0.4074027784174009,0.0445918614076149,0.0651135533408375,0.044984281127565466,0.026173425172467315,0.5403552146853546,0.2129014997487831,0.20811949841926683,0.12818213834625092,0.12160955682751176,0.03187484800189329,0.02909245299702684,0.4109187136452031,0.3898258779264162,0.32088966440657796,0.2964311136415895,0.08337017462307317,0.1592032020683593
974,Side,0.05397465437477104,0.004097873856509213,0.018948726517033197,0.002196705491290216,,,,,0.0,0.48110151185018585,0.35117717165572115,0.027548203664488877,0.7993839043512933,0.45573813077510306,0.3015878856328588,0.1913124518550261,0.5264586152965274,0.7795409835043225,0.8052834282244227,0.02850581318416019,,,,,0.5623943183759235,0.5886327077116746,0.6212671633143211,0.07584565947910948,,,,,0.22228304243934024,0.17344955040749557,0.13878536134023678,0.096171235227995,0.061127827614307836,0.08469514111611055,0.16703649870807138,0.23625490282140216,,0.10443884951671337,0.2718035616536853,0.18160536235136085,0.09173388539488435,0.40898695476005936,0.15139149762432721,0.13995653204281486,0.16088410718768115,0.1348542277051673,0.061744132053560066,0.0706201576236026,0.4503980632771658,,0.3451990433331272,0.3661249522944998,0.35646986610509585,0.3119392672019709
975,Side,0.12499999999279955,0.10167478322237351,0.10624007419295035,0.0005587211617795753,0.11211573236235688,0.10933317470053337,0.1144546432249756,0.0005565764594844931,0.7455051368267329,0.711783057312708,0.6799646428182471,0.026955827338791826,0.8280708508224737,0.7899590828869286,0.8059102072415439,0.012197282171026736,0.9972862944405871,0.9421639343026672,0.9656173074429434,0.010508155971418317,0.7163904222534264,0.9159700200467036,0.8971654509922797,0.008398176985470055,0.9908691237771828,0.9071313671949458,0.9472334754523462,0.011957985197907547,0.9999999993887531,0.965615107415608,0.9693810663853113,0.005825587534507536,0.750886895955372,0.44243712769050514,0.4045288933863202,0.21267730222913023,0.1603219354941918,0.06014477404927023,0.06548225074157976,0.7787923135629701,0.6448633272464305,0.117654990439219,0.18035040779427636,0.14941185069013563,0.0479826239665194,0.5659633653680752,0.2091238079007829,0.17258395994077994,0.13768241970117778,0.09288262122543114,0.04055026055549921,0.04114156393596674,0.36439652639826203,0.34138558475747577,0.24177012517470162,0.3021291113493646,0.15078414531084136,0.1954407639149128
976,Side,0.9464285713740536,0.012649958426615395,0.09517646815154829,0.17601490233730158,0.7361021991054014,0.002260424721773813,0.21335501672104548,0.16251820370947345,0.8167808217429835,0.38342932563094373,0.5443721404981884,0.09081202211100903,0.8351944549797469,0.026823407155496304,0.20055979360036885,0.2616567906868888,0.0,0.6187540982795074,0.6935000114748703,0.08329004736915407,0.946593000098357,0.6167483423729103,0.6846393235626989,0.24748141177189423,0.0,0.4619839141595728,0.3906665850467253,0.03784378025434655,0.6735941316176075,0.6196921732758769,0.7247056125124705,0.09663508723540792,0.9999999989275326,0.2748595284334421,0.5794834242443702,0.34895882796552574,0.4521493517253782,0.34289947477263416,0.10185543958851948,0.8037826248552584,0.9999999989003315,0.24418944443545187,0.2856643517213306,0.2651923094012498,0.12054793263272236,0.44826734044719874,0.1657212059778296,0.14117498586308208,0.19705305655748032,0.17883261099244457,0.12182761672937853,0.1516695062487436,0.54618659817057,0.4439110857247486,0.31714389281415534,0.2949036986199642,0.3280928242217191,0.33225548570973357
977,Side,,,,,0.05547453770894973,0.0019630004162772587,0.03399703253864622,0.004319778990706876,0.9190924655567011,0.5153587712673771,0.5582720196108293,0.1398246090092111,0.9272237194980316,0.7189712281146345,0.7577561277925796,0.045580096224285584,,,,,0.4069981576298386,0.4342750071440942,0.6015080875464217,0.44336959622371047,,,,,0.0,0.4319397445222203,0.4600183330285796,0.18268942941068006,0.3334976531204759,0.13875273527236878,0.12939953185513883,0.09367198018898266,0.07958787254419741,0.36294461413348567,0.08327947256380283,,0.48270973326237343,0.19386525636685525,0.20738291282910915,0.16824716831801448,0.09598689931196087,0.6004439753997679,0.25161496566175195,0.23630996994752385,0.24965152663306653,0.22080374949803916,0.07275419598684202,0.05896765641686259,,0.6737475545848685,0.6115060634894783,0.6117706887320661,0.6670388470853945,0.6171473479938715
978,Side,0.03663594469835046,0.015322484854773579,0.02739715380333963,0.00030942755914212933,,,,,0.9982876710192018,0.12838972881399147,0.6396340200582092,0.23101962421596228,0.9849826721245701,0.1360654672899873,0.5549272578531295,0.08953811929963378,0.9837177734277908,0.8312131146450868,0.9521503418480249,0.01970851897821954,,,,,0.8065607031428608,0.8202680964267808,0.8164575414805721,0.019103330326471202,,,,,0.4418133220742193,0.184745212820279,0.17590329496147072,0.10978619479190019,0.09512945375603042,0.1386395251807569,0.12300119674098199,0.4623846467317574,,0.19591068832486586,0.2093913611126125,0.2567875628063819,0.14540865247321927,0.6290668683630745,0.313214742642909,0.2976683780273016,0.3345169962929292,0.3026453556212289,0.05553250919923151,0.09234504617266857,0.6504328085859261,,0.6131378740641263,0.6134262072097203,0.5910848953981022,0.5473157537650088
979,Side,0.12332949308045335,0.05558854970569019,0.09152869580591214,0.0028642547987026714,,,,,0.9751712326679857,0.42338612908427004,0.599459374626447,0.1197904904485975,0.0,0.5361434045245084,0.3866496277302712,0.013368853204521986,0.9633649919085943,0.7893770490768031,0.9167830003388119,0.0405424583578593,,,,,0.8062225225545412,0.5982841822414708,0.6819777454379315,0.0918030416155054,,,,,0.6507839617894469,0.19365756221681224,0.18491472046307592,0.1804924990118798,0.1633231446247388,0.23562543194583366,0.06820748901700228,0.7092309140836411,,0.3270593469281229,0.5059060050445966,0.35409990740231745,0.1887565795642652,0.9831614534945701,0.44652040124621667,0.4304516996686661,0.45923900775487353,0.42292336477938763,0.1275653755253756,0.1072269461468556,0.9330754925192228,,0.9999999995655744,0.9999999995592628,0.8567636286687313,0.8459033563718146
980,Side,0.08289170506434955,0.0013065684759884448,0.012957543835368453,0.004419409823928176,,,,,0.5062071916724729,0.6718862490597619,0.5505098067761389,0.013623406968942715,0.5558336541093891,0.7244268363496507,0.5829493643128253,0.010963657857478132,0.9769335129213945,0.6215081966398022,0.8068490311491398,0.17321653817083613,,,,,0.7443354748920068,0.4369973189879896,0.5378301921455817,0.18273512842272732,,,,,0.5067470196410215,0.21284635768678695,0.20431683242588547,0.15682175751862515,0.14049356463421808,0.15681545738553435,0.06568628644824884,0.28641838505907075,,0.1791586760309633,0.1929422437488458,0.14095443402064373,0.0807525558765735,0.2932189575027795,0.18642142097795864,0.17137187577067245,0.21618459298119966,0.18852928482984416,0.08751194176051184,0.0939286739116607,0.4964847417524544,,0.49646215358049356,0.4950553532912503,0.5587880838268926,0.5176222646123692
